group,panel,cip_res,cro_res,nda_res,cost_with_test_mean,cost_with_test_lower,cost_with_test_upper,cost_without_test_mean,cost_without_test_lower,cost_without_test_upper,cost_with_test_mean_ng,cost_with_test_lower_ng,cost_with_test_upper_ng,cost_without_test_mean_ng,cost_without_test_lower_ng,cost_without_test_upper_ng,cost_with_test_ng_init_visit_mean,cost_with_test_ng_init_visit_lower,cost_with_test_ng_init_visit_upper,cost_with_test_ng_init_diag_mean,cost_with_test_ng_init_diag_lower,cost_with_test_ng_init_diag_upper,cost_with_test_ng_cip_mean,cost_with_test_ng_cip_lower,cost_with_test_ng_cip_upper,cost_with_test_ng_cro_mean,cost_with_test_ng_cro_lower,cost_with_test_ng_cro_upper,cost_with_test_ng_nda_mean,cost_with_test_ng_nda_lower,cost_with_test_ng_nda_upper,cost_with_test_ng_follow_visit_mean,cost_with_test_ng_follow_visit_lower,cost_with_test_ng_follow_visit_upper,cost_with_test_ng_follow_diag_mean,cost_with_test_ng_follow_diag_lower,cost_with_test_ng_follow_diag_upper,cost_with_test_ng_follow_drugs_mean,cost_with_test_ng_follow_drugs_lower,cost_with_test_ng_follow_drugs_upper,cost_with_test_ng_partner_total_mean,cost_with_test_ng_partner_total_lower,cost_with_test_ng_partner_total_upper,cost_with_test_ng_complications_mean,cost_with_test_ng_complications_lower,cost_with_test_ng_complications_upper,cost_without_test_ng_init_visit_mean,cost_without_test_ng_init_visit_lower,cost_without_test_ng_init_visit_upper,cost_without_test_ng_init_diag_mean,cost_without_test_ng_init_diag_lower,cost_without_test_ng_init_diag_upper,cost_without_test_ng_cip_mean,cost_without_test_ng_cip_lower,cost_without_test_ng_cip_upper,cost_without_test_ng_cro_mean,cost_without_test_ng_cro_lower,cost_without_test_ng_cro_upper,cost_without_test_ng_nda_mean,cost_without_test_ng_nda_lower,cost_without_test_ng_nda_upper,cost_without_test_ng_follow_visit_mean,cost_without_test_ng_follow_visit_lower,cost_without_test_ng_follow_visit_upper,cost_without_test_ng_follow_diag_mean,cost_without_test_ng_follow_diag_lower,cost_without_test_ng_follow_diag_upper,cost_without_test_ng_follow_drugs_mean,cost_without_test_ng_follow_drugs_lower,cost_without_test_ng_follow_drugs_upper,cost_without_test_ng_partner_total_mean,cost_without_test_ng_partner_total_lower,cost_without_test_ng_partner_total_upper,cost_without_test_ng_complications_mean,cost_without_test_ng_complications_lower,cost_without_test_ng_complications_upper,strategy
MSM,cip+cro,0.7,0,0,302.0789267625055,301.1589136239239,303.4317421862446,301.9799289482244,301.04283652053687,303.3250950421494,333.31472672205456,313.22301674555837,362.6708754354781,331.1486484336906,310.5952788764983,360.6302885099654,167.1,167.1,167.1,133.49,133.49,133.49,0.16333718535372424,0.06432326694212581,0.27120502812541203,0.7130298414575228,0.6645424250477655,0.7590365034677665,0.6561490423648774,0.28899236834394365,1.0449594050445294,0.49742539031411787,0,1.136870487563427,0.6152450326117181,0,1.4061484070094667,0.004410785934244055,0,0.010080893443005277,25.296258970459277,8.094816000910793,49.77405978968029,29.4402383568885,8.700729923111277,59.0168326148031,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0426414703717384,0.9842596191647836,1.084074061618853,0,0,0,0,0,0,0,0,0,0,0,0,24.945965148807282,7.7077089347959955,49.52815381356057,29.205203221480087,8.624415966071105,58.6193394034319,CIP+CRO
MSM,cip+cro+nda,0.7,0,0,302.035508268082,301.13787748762354,303.36822639365175,301.9366336417279,301.04274857588024,303.3031471464583,332.3757799980504,312.50291843405034,362.98142854035234,330.2155153658945,310.3787712819094,360.4059612182487,167.1,167.1,167.1,133.49,133.49,133.49,0.1691043912924388,0.06560621729170195,0.27010735025882193,0.7159512330605685,0.663348273655293,0.7609418660672742,0.6448346356724478,0.2896871378910793,1.0293535033392098,0.5046680287210102,0,1.121591230087874,0.6242031545524369,0,1.3872501210617163,0.018094379345445586,0.0011782815367591452,0.11090651051710346,24.623078945361417,7.61769273168197,50.191030523155405,28.477450272678464,8.506765905766708,58.78672954919091,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0447181949094742,0.9832410791138169,1.0860723604368931,0,0,0,0,0,0,0,0,0,0,0,0,24.283099210002558,7.3704489792081365,49.95798750704532,28.267715796624692,8.431309826986634,58.627360571309865,CIP+CRO+NDA
MSM,cip,0.7,0,0.05,302.05376578635355,301.05867352862754,303.37975832092377,301.9928454853002,301.02258903559726,303.34764767517925,332.822726249187,311.0751939651107,362.4878993967221,331.47587395330146,310.02390785793665,360.76152538633534,167.1,167.1,167.1,133.49,133.49,133.49,0.16283777694973384,0.06314359887250148,0.27226193013013367,0.7290795792844506,0.6770741744614516,0.7736051129517346,0,0,0,0.5163849154325608,0,1.1218152435451456,0.6386952904331635,0,1.3875271941052474,0.004578904426666741,0,0.009947395113717047,25.402239854624025,6.994767123592324,51.12330771905084,29.750660680084266,8.097394188933885,59.11635265318495,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0429645503008753,0.9866666666666668,1.0847826037217818,0,0,0,0,0,0,0,0,0,0,0,0,25.255851400821935,6.861963375413626,51.15622967149331,29.53571112994489,8.052694985872586,58.81127164091086,CIP
MSM,cip+cro,0.7,0,0.05,302.0852686990674,301.1929629974732,303.3145660971595,301.9777332494391,301.09296687335393,303.2068160430352,333.47415865175594,314.0499089087727,360.53756154287333,331.1194304407822,311.63395925192907,358.70293926096053,167.1,167.1,167.1,133.49,133.49,133.49,0.16407188664617242,0.06445733400880062,0.26903361390704605,0.7144302899638023,0.661844191616109,0.7567238830920715,0.6673156020733999,0.3246665496665492,1.0515378112216196,0.5554665553530274,0.13174774609117054,1.1190529553762323,0.6870337655001539,0.16295337535785231,1.3841106333352162,0.024457434348871692,0.0011682377229685,0.11431061220249163,25.292655494926393,8.768598114263453,49.203363894485584,29.410086976511344,9.651686484175427,57.19292175902309,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.04309863974293,0.982700851183426,1.0853895584944808,0,0,0,0,0,0,0,0,0,0,0,0,24.92017113012547,8.552613438945512,48.6798962294881,29.16987141283217,9.496555877825257,56.712719447268356,CIP+CRO
MSM,cip+cro+nda,0.7,0,0.05,302.0616831205809,301.136156541151,303.5098948893801,301.963807035611,301.049469057414,303.39649358106163,332.97584449401637,312.7397360148481,364.4765453019547,330.8335456969697,310.5235488188753,362.97777071379016,167.1,167.1,167.1,133.49,133.49,133.49,0.16664669938011492,0.0651226216105901,0.2724740152553017,0.7147394451808008,0.6647911435239205,0.759226677233015,0.6042931027126823,0.2790023216274268,0.9868963273568527,0.5023583269513846,0,1.1367082860385924,0.6213463793088583,0,1.4059477866061256,0.04995191109955421,0.001197378745396729,0.17337925732463902,25.08761332594067,7.7866064739549605,52.53859441217641,29.101269498500834,8.679845272873608,61.54399687288985,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0430812463023875,0.9856798165895573,1.0840490340128561,0,0,0,0,0,0,0,0,0,0,0,0,24.75390825019609,7.519282580473782,52.39333891076092,28.890116560489812,8.609649647011894,61.014206960378424,CIP+CRO+NDA
MSM,cip,0.7,0.025,0,302.1944984960579,301.26523264118663,303.5128097964411,302.21951446699364,301.2838064951235,303.52968143035207,335.9690243543781,315.4492560309446,364.59990210187294,336.51937197232,315.7036082458885,364.35198203204584,167.1,167.1,167.1,133.49,133.49,133.49,0.16598434009235877,0.06658707719422076,0.27227391947942226,0.731046574060833,0.6819913888560799,0.7756154755445314,0,0,0,1.7490911293932954,0.704802744457939,3.077744089990112,2.1633789707937683,0.8717415635438823,3.80673524087849,0.5106981449741704,0.16859991722251552,0.9592450803463713,25.051720350401016,8.002823658536906,49.41897102262787,29.093618638796457,8.986436377570493,56.90340544015187,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.045822429721788,0.9870777159088773,1.086058169535079,0,0,0,1.7891863256889111,0.7168509636083276,3.1049781183319674,2.2129710721074782,0.886643510908109,3.840419891846441,0.7146454408407537,0.28632807301818364,1.2402053516264435,25.14443534607345,8.06903110048149,49.30991656085122,29.10770690813284,8.986436377570493,57.1290173779383,CIP
MSM,cip+cro,0.7,0.025,0,302.1309254513313,301.22540386323374,303.3528458676364,302.2650207959007,301.321142931699,303.5048550500463,334.44611244599827,314.6040449748283,362.087115926027,337.4374938765178,316.7705550753108,366.0567350252551,167.1,167.1,167.1,133.49,133.49,133.49,0.1663124784498017,0.06529640436963742,0.2735242307410758,0.6977362031393646,0.6483290530087923,0.7424977390180879,1.462126030668096,0.9543904343303442,2.0376137829483736,0.5101720354557934,0,1.1552646677035152,0.6310108343954347,0,1.4288994128497903,0.013344259466110885,0,0.06397918702364688,25.67609788042049,9.227375044974435,49.641346616166544,29.499131767051992,9.620241426912541,57.3423936249082,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0448774004750356,0.9855374070166184,1.087560473249498,0,0,0,1.799054464069908,0.7142761984370857,3.063444570928838,2.2251765671188997,0.8834588896310583,3.7890487531307997,0.7185870203187043,0.2852996478818888,1.223615821588447,25.85566280521332,9.033453247461562,50.342656737282326,30.05613352512219,9.825274874884764,58.52206010485674,CIP+CRO
MSM,cip+cro+nda,0.7,0.025,0,302.0980816156809,301.1856391141569,303.39185874956524,302.2359671143335,301.28361314623334,303.5475513037021,333.76064751841466,313.608791041165,362.8708088240433,336.834955203751,315.8209488927487,365.70421790689545,167.1,167.1,167.1,133.49,133.49,133.49,0.167296129606828,0.06485435007423662,0.27185278402286017,0.6979915427497458,0.6489430907680217,0.7442071151709176,1.4336195874467832,0.9040503698619667,2.027105411676176,0.5182674219679357,0,1.1344256033752254,0.6410236854393313,0,1.4031244301852286,0.04525089962034463,0.001149008970278748,0.1673768442622949,25.056077808477774,8.22630168260307,48.82240378924213,28.794996029430756,8.885950269328845,57.20908096040656,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.04388309227312,0.9855852924959831,1.0846342163661582,0,0,0,1.8197811327334803,0.7168306885753511,3.05341433575506,2.250812532202626,0.8866184335526555,3.7766427672548084,0.7268657663897906,0.28631997466661857,1.2196094966268818,25.31077784173608,8.378509448435725,48.926359739556005,29.32796805480405,9.033312122901277,58.34594724886673,CIP+CRO+NDA
MSM,cip,0.7,0.025,0.05,302.26258175676816,301.2785760586738,303.6703477746125,302.28809239978153,301.31726949731194,303.69075688395276,337.44824161856843,316.31083823939207,368.17159210402133,338.0074399234479,316.6241222397275,368.50631232959034,167.1,167.1,167.1,133.49,133.49,133.49,0.1664390217582537,0.06313937140345206,0.27280383428476657,0.7296013502655465,0.6764801878525044,0.7756737823855699,0,0,0,1.7635993208757201,0.6722698290407186,3.050186918549908,2.1813235568875835,0.8315029368139826,3.772650907485882,0.5153573065409338,0.16912664096916227,0.9308949973522684,26.193087766643906,8.69820521755996,52.715939110645046,30.569626421985763,9.972004932373608,60.97731007574107,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0434050631274903,0.9778446765498653,1.087061230532122,0,0,0,1.8017867011852389,0.6915640841338389,3.08491535336711,2.2285559589751602,0.8553672083914553,3.8156050819765897,0.7196783436592261,0.27622786552717665,1.2321917851761897,26.29621441328575,9.001385637072813,52.961418201061456,30.5927481918909,9.920771058491129,61.0132415945048,CIP
MSM,cip+cro,0.7,0.025,0.05,302.12739089644117,301.2232753272525,303.4593360364136,302.24735467347057,301.28172089801956,303.55794444648905,334.4090621824391,314.7051628598163,362.9980264881988,337.09123921845764,316.2699459535,365.3899373230082,167.1,167.1,167.1,133.49,133.49,133.49,0.16611625542530153,0.061873126493701004,0.2733789879841095,0.6973012011448964,0.646282335881738,0.7392097480832424,1.4413116255027747,0.8986267166042444,2.0654486586494003,0.6194768836456784,0.13288747346072166,1.2827433905728356,0.7662055112227228,0.16436305732484185,1.586572608742542,0.05794665449986185,0.0011857712765957294,0.17597952137954265,25.355998311811565,8.43107302184363,50.18463937725766,29.15570145080463,9.269689011505916,56.6735650843126,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0427589883205504,0.9841200850340136,1.0835776261977952,0,0,0,1.8126200068859375,0.6968394568258125,3.1120985728884083,2.241955229798288,0.8618921001784703,3.849226889601472,0.7240054349280783,0.27833498035860943,1.2430494379646901,25.521408809434565,8.195999201417276,49.72172297346905,29.652903844878878,9.42299198540496,57.7243841527937,CIP+CRO
MSM,cip+cro+nda,0.7,0.025,0.05,302.1243002702288,301.2602922267773,303.48913574078796,302.26015343975024,301.36345928967097,303.65754125499524,334.34351231799764,315.2504561355181,364.33164596153654,337.375468811176,317.81694207447384,367.98888431426116,167.1,167.1,167.1,133.49,133.49,133.49,0.16553160357525587,0.06546434860146534,0.27263384753767017,0.6979616120325252,0.6501227937453357,0.7396141711229948,1.3568873811116238,0.8350967165269947,1.9334123588371082,0.48724920628236135,0,1.1316026229005218,0.602658528588417,0,1.3996328015952102,0.11142680462578704,0.0012875543207429073,0.2799229208184882,25.57497712192118,9.36447466531754,51.17898312689169,29.457112962879293,10.240240227211311,59.426141379250154,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043195044167187,0.9851411046726278,1.08439632168182,0,0,0,1.7722409740207568,0.683094239176008,3.119303761809239,2.1920120626907957,0.8448912050776517,3.8581386918111953,0.7078770466611108,0.2728447991596139,1.2459273693118906,25.810364374407634,9.54369118902573,51.785225730407355,30.014870477210525,10.348110503794006,60.701962798277115,CIP+CRO+NDA
MSM,cip,0.7,0.05,0,302.42865981823604,301.5003599871002,303.7024502784505,302.5390133208443,301.5930651104979,303.83730572864334,341.0602358286935,320.5500383957246,368.63072607131284,343.4846536777446,322.94755353246893,371.69461673659794,167.1,167.1,167.1,133.49,133.49,133.49,0.16726112326437412,0.06411095834407926,0.27520866040082964,0.7279267048584248,0.6755469102652492,0.773676987327189,0,0,0,2.9804972022789773,1.4351508725054392,4.8736618173868065,3.6864545600643397,1.775079162725813,6.028032107253547,1.004003071259694,0.4388232921236422,1.6643571141067723,26.125118967166944,9.825602082609624,50.32477029075058,30.449351662542313,10.83080917712452,59.976604525532,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0425007677997367,0.9790398267892706,1.0855350585685744,0,0,0,3.561730572633445,1.7398448500199608,5.560771773018532,4.405358240620198,2.151942627644914,6.877890187062311,1.4226436222373562,0.6949372303962138,2.2211103103604986,26.45580266247515,10.17081936821592,50.27839093174422,30.702529120833013,10.891842280507365,60.52399434522919,CIP
MSM,cip+cro,0.7,0.05,0,302.18476387738207,301.2734526550625,303.4603141003399,302.5508233292544,301.58492793709036,303.9147034484727,335.6190270103241,315.63650579584976,365.07180922127,343.74318306581927,322.076600317508,374.2510210980224,167.1,167.1,167.1,133.49,133.49,133.49,0.1628695489896754,0.06411755739772348,0.27300494532365943,0.6797983696921551,0.6304312966224617,0.7233317733990148,2.240441928414312,1.551724137931035,2.92774842085003,0.5314306974165695,0,1.1569491180051574,0.6573048001358641,0,1.4309828402359734,0.025728896730749126,0,0.1167684109272798,25.923065009727466,9.089208373320744,51.237188138818894,29.623212930290148,9.478917220346942,58.988234735812064,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0430030892974531,0.9842787652073746,1.0859226639079687,0,0,0,3.589807561514657,1.822227421221543,5.642222297872135,4.440085514853126,2.2538382459476876,6.978632995522781,1.4338582686989363,0.7278428747489786,2.253643672260803,26.67013121765304,9.815039575138643,52.457832855857816,30.927515573497306,10.076504193735078,61.07515192540768,CIP+CRO
MSM,cip+cro+nda,0.7,0.05,0,302.1626187889879,301.2472801242325,303.4809846637318,302.52178532513204,301.534215074194,303.9503515690793,335.15071286661345,314.4656211122874,363.23933821221647,343.1255493116913,321.12186201412555,373.79992373327906,167.1,167.1,167.1,133.49,133.49,133.49,0.16353853807010166,0.063379190573347,0.273059791797021,0.679381554767506,0.6254726722957554,0.7238103078490854,2.1978497386348224,1.5200456450006004,2.915525101441531,0.5224485202764801,0,1.1354517207564037,0.6461951141908248,0,1.4043935926243334,0.06868383228492031,0.0012090518617870747,0.22108787146184822,25.585157760203696,8.220795992626524,50.547261167748694,29.162203021898485,8.309042849139193,57.72227053095972,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043383516726866,0.9825537907806103,1.0856789859619556,0,0,0,3.528037410341632,1.7198049754785645,5.589792295672174,4.3636845521904055,2.1271561299995683,6.91378447946096,1.4091857366758396,0.6869328069494177,2.2327018276370723,26.301227385166666,9.00216096217855,51.5624341003757,30.488965099672583,8.74051519995443,60.47143805875641,CIP+CRO+NDA
MSM,cip,0.7,0.05,0.05,302.4440651897093,301.45816580012547,303.8357039841757,302.5544650273648,301.5584394157666,304.00214283032903,341.4130991753356,319.74272395807947,372.20355496640946,343.8419433816032,321.87203074442783,375.44994559993796,167.1,167.1,167.1,133.49,133.49,133.49,0.16772367501295263,0.06514358911543264,0.2730241376260023,0.7291758321371791,0.6763887167008197,0.7761532547525541,0,0,0,2.992390219230095,1.4434066210086625,4.862127541569024,3.7011645442035124,1.7852903589293103,6.013765835286241,1.011596260123228,0.45165488023479516,1.6611722353532077,26.426200960664413,8.593014803652645,51.63888932244806,30.80331209740153,9.818723983147633,59.83381021112873,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0427159468757599,0.9805629756274455,1.0887044246328659,0,0,0,3.5801481189229096,1.79578797803122,5.558047976163424,4.428138147090862,2.2211363847145913,6.87452123461723,1.4300000475007628,0.7172823046937279,2.2200223582694636,26.756452996249948,9.304110079609481,52.22722184425073,31.05082030049469,9.911113035357902,59.96637529575276,CIP
MSM,cip+cro,0.7,0.05,0.05,302.18523939508685,301.2837398745131,303.5296060892592,302.530314043233,301.57106797083907,303.9179348957518,335.6519090212168,316.1402150462861,365.3723720891998,343.3185204932809,322.2978074077413,373.2836808240931,167.1,167.1,167.1,133.49,133.49,133.49,0.16391120556291555,0.06482087075201473,0.2694777034664464,0.6792373953980155,0.6328014508135067,0.7245161847323199,2.2620277312696446,1.5962363920320535,2.944483439174339,0.7049221008351844,0.13861151545564854,1.4372775479298063,0.8718891905441097,0.1714428897427542,1.7777095602010895,0.09281494423225148,0.0012713688038412797,0.260249661277332,25.54643299045016,8.769312217774775,50.8687473397673,29.134004003139253,9.71410687494876,59.02328481601539,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0436720780388626,0.9854798886138615,1.0873338112149322,0,0,0,3.6435999135924693,1.8562497486965905,5.618177001848969,4.506619065517831,2.295919065271553,6.9488923565767315,1.4553442696886358,0.7414322370572723,2.2440393840265873,26.249455453787213,9.482778961394889,51.38145091331348,30.341162151775524,10.04944726253163,60.060852742504984,CIP+CRO
MSM,cip+cro+nda,0.7,0.05,0.05,302.1695230366764,301.25633388487137,303.40371778252637,302.5384645928713,301.56897703477034,303.8433679187359,335.2956631326933,315.07910866732175,362.77730065956877,343.48716482320515,322.163238512516,372.2282245376313,167.1,167.1,167.1,133.49,133.49,133.49,0.16691480053718324,0.06531813030153079,0.272487663849294,0.6791257655070638,0.6320084413997764,0.7252239115646258,2.063724426249502,1.4140025575447555,2.7105209826689407,0.528399515021436,0,1.144535594638768,0.6535556551427462,0,1.4156290630925177,0.17881042764152777,0.0047779344067058966,0.40272902944844635,25.649356886178357,8.878833252025027,50.029480922698546,29.329269496976732,9.02304071128397,56.14579811334505,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0427232141659164,0.9834639123203042,1.0860971183445447,0,0,0,3.5857871882097525,1.6746022078047846,5.614431685393262,4.4351128802565585,2.0712466834511454,6.944259928498474,1.4322524317821348,0.6688776992350143,2.2425434116445313,26.457477513458908,9.58710063679067,51.48081813378582,30.618446749781302,9.540957936385974,59.41776667002448,CIP+CRO+NDA
MSM,cip,0.7,0.075,0,302.6147582425156,301.58687251775876,303.986088405431,302.81233410158984,301.7620568513107,304.172330756939,345.1230972489923,322.2884166395375,374.6683152879518,349.4677611854334,325.9889705171006,378.6876607296585,167.1,167.1,167.1,133.49,133.49,133.49,0.16644556405029468,0.06617569070212391,0.27428099093905794,0.7301157089716637,0.6813532219861198,0.7737359488230828,0,0,0,4.320882186045606,2.162531669363554,6.618294676672586,5.344321687693251,2.6747465918482214,8.185896826883019,1.5467832095342193,0.7743636246123565,2.3754709779563705,26.364829287693233,9.5080657276332,51.794577876614085,30.455126530108142,8.913754623675453,60.593622675864395,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.044713211565162,0.9836665461224099,1.0874492099322801,0,0,0,5.4598951800672415,2.985779640844964,8.128017295147808,6.753120072933465,3.6929881913406764,10.053210719026485,2.1808176945467492,1.1925945202288575,3.2465319121056897,26.952344401538223,10.179589148207656,52.29880909694531,30.93046867436675,9.249241151694894,61.32835968076879,CIP
MSM,cip+cro,0.7,0.075,0,302.22983743995934,301.30811081106856,303.573266543688,302.83104200063394,301.74243776887073,304.33161596316046,336.6283732734435,316.60232739603714,367.17048737268385,349.94948620124484,326.7933068331039,383.0884162669573,167.1,167.1,167.1,133.49,133.49,133.49,0.16444779571742296,0.06480346117081937,0.2718756274062343,0.6621099956327504,0.6129434271911942,0.7078678551983713,3.050871307341916,2.2725476578216295,3.956844150348169,0.5478789627426024,0.13232558139534834,1.1927692094313385,0.6776489838747175,0.163668076109936,1.4752872399445167,0.035742099662715666,0.0011745721332930737,0.12068863657645319,26.20014269913098,9.2016458292859,53.27993126617608,29.558798613869712,9.838700721044555,59.95209433630048,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043082671821957,0.9783652706046312,1.0855413277161925,0,0,0,5.403094867114041,2.8850481568770907,7.9701151932832905,6.682866099019549,3.5683975565528003,9.857908095351116,2.158130239301023,1.1523598645458928,3.183461892188564,27.550546892073868,10.071641910795163,54.92098090358478,31.589934717523466,10.611778377147868,63.53831566159793,CIP+CRO
MSM,cip+cro+nda,0.7,0.075,0,302.2186126985825,301.29109537344476,303.4935942078449,302.82210053630894,301.7611714893422,304.1814235418099,336.3867079190051,316.05857468730755,364.22819488560515,349.78864956519965,326.64104587894457,379.03705501167775,167.1,167.1,167.1,133.49,133.49,133.49,0.1641298897642923,0.06466993459378302,0.2739169542263483,0.6625256377349661,0.6094810531846193,0.7061465147597501,2.977060940319365,2.18842353667681,3.803210367127042,0.5309162676827152,0,1.1701129961517331,0.6566685231292124,0,1.4472647003848267,0.09257381379404217,0.0012183745459835367,0.23436489589632328,26.031939839885354,8.657591995350892,49.26072185616216,29.361802429537295,8.902584167677293,56.58856522314432,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0438244755867236,0.9828294370489119,1.0851227321237993,0,0,0,5.415218514092751,2.9080047156767272,8.250734655858937,6.697861339966295,3.5967915811489535,10.204994781647537,2.162972724913225,1.161529284101586,3.2955482728306933,27.38393622616158,9.848733704498848,51.402594859680846,31.37742293954519,9.752999911279531,60.622680698517776,CIP+CRO+NDA
MSM,cip,0.7,0.075,0.05,302.6075075292484,301.6653384293531,303.9901123702082,302.80221013413257,301.8242341593773,304.23983499063934,344.9226247526679,324.3082083212049,375.2527792819467,349.200023020269,327.90107935943763,380.4572592266433,167.1,167.1,167.1,133.49,133.49,133.49,0.16361804687612905,0.06425665080625287,0.27027582520134047,0.7309594041322355,0.6813491652364241,0.775107109119862,0,0,0,4.321595080852514,2.1164195759575555,6.687488959251109,5.345203437996444,2.617712437653842,8.271480392721275,1.5453699492518784,0.7762314825945691,2.4246187100269094,26.23894414848335,9.76852823737394,52.34385313512333,30.34560818377883,10.360706042456092,60.79942768756956,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0447400014389148,0.9847160464583846,1.0860055806087936,0,0,0,5.438459602468596,2.8509401905376026,8.236634234127933,6.72660728750769,3.526210814035284,10.187554549209331,2.1722557926460277,1.1387362959488794,3.289916214302576,26.817038732556185,10.298620881904869,52.76534882581889,30.816102286826844,10.3980771958431,61.84845997516983,CIP
MSM,cip+cro,0.7,0.075,0.05,302.2542275019396,301.32751728879776,303.5569857763905,302.81893451290756,301.7717885228153,304.2164914010694,337.1826290840714,316.7867843952668,364.9236091202643,349.7206710502272,326.3061938830969,378.5662449382893,167.1,167.1,167.1,133.49,133.49,133.49,0.1641867754818504,0.06463680734757085,0.2715650498535147,0.6603881079783205,0.612085328492984,0.705471968325792,3.039547990810876,2.270025892415563,3.8050307740759015,0.7790840522228025,0.14128269956558512,1.5266277239381703,0.9636170618761505,0.1747467676445033,1.888223122682118,0.1289528656460589,0.002251859931113674,0.33887143931004166,26.06347193130044,9.305363458468586,49.81538355359151,29.438321245324182,9.586617161926949,56.61426725902149,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0425137382470517,0.9820221172835769,1.0845655982753708,0,0,0,5.424480653888284,2.8254537838177463,7.981787167247157,6.709317300219867,3.4946877244647885,9.8723446804991,2.1666722535102583,1.1285563923221547,3.1881239683843874,27.243160965586988,10.070059270954616,51.6506481362791,31.374224351613982,10.210208287072744,60.30480402012483,CIP+CRO
MSM,cip+cro+nda,0.7,0.075,0.05,302.2364285047426,301.35987222780705,303.58962261210587,302.8425432391967,301.7729671746078,304.3428258696386,336.76943666843437,317.09480653154355,367.1629386423031,350.2178127958025,327.1693999326183,382.93074437902976,167.1,167.1,167.1,133.49,133.49,133.49,0.16846596194892388,0.06678953360325722,0.2716343943619616,0.6613632798438945,0.6106603169914121,0.7069076576415848,2.86426147871999,2.16112201201746,3.6394447650605706,0.5495904867371012,0.13025001133415073,1.1975472735834867,0.6797658975994999,0.16110088875911618,1.4811970312264808,0.24048369568031988,0.0583448133223426,0.48783533029565185,26.25236233580536,9.651668824689594,52.08166156053997,29.655523220466858,10.118020679116182,59.40114705701093,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0438093971376148,0.9836024400713844,1.086252662556054,0,0,0,5.451281231278751,2.9998942324173967,8.224702913756454,6.742465833510857,3.7104459498736797,10.172797189142914,2.1773770695313748,1.1982322385434547,3.2851505487124353,27.582940324223028,10.619391693621216,53.730387905209085,31.73370954618367,10.800749829832988,63.70478346121563,CIP+CRO+NDA
MSM,cip,0.7,0.1,0,302.7755325005033,301.7808428423272,304.24481581396606,303.05231710482184,302.0018640777208,304.5082979364953,348.71245279976046,327.0436675459183,380.21984940647616,354.8053637813623,331.79269294446425,386.76907346458887,167.1,167.1,167.1,133.49,133.49,133.49,0.1646866003125176,0.06212942139170896,0.27096172635333143,0.7294787346111323,0.6798508557886163,0.7739458200711479,0,0,0,5.433136217060662,2.816322808399309,8.055567524253844,6.720023010764518,3.483393996041423,9.963600573416057,1.9958486771473432,0.9974866587719525,2.9923962467712095,26.536620067413764,9.587506550995979,51.432123325615926,30.652175522952557,9.915505852312474,59.965348051489634,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0439208737785801,0.9847134501041195,1.0857960267008089,0,0,0,7.072743924227845,3.6891039099055196,10.313967098945731,8.747986433840847,4.562901089396643,12.75692223941339,2.82502952717201,1.473519695600543,4.119654537044949,27.34268101171641,10.356851111128318,52.1970105470543,31.363353611706533,10.10961533123022,60.83644787381503,CIP
