group,panel,cip_res,cro_res,nda_res,threshold_price,threshold_lower,threshold_upper,strategy
MSW,cip+cro+nda,0.3,0.125,0,36.71516405954644,22.337771880561057,53.20196922820253,CIP+CRO+NDA
MSW,cip,0.3,0.125,0.05,27.07782277792311,16.22311204835581,40.15059037246506,CIP
MSW,cip+cro,0.3,0.125,0.05,36.04685050038581,22.07024129996251,52.76424818010532,CIP+CRO
MSW,cip+cro+nda,0.3,0.125,0.05,36.661540704426194,22.212791676748843,53.601217107934524,CIP+CRO+NDA
MSW,cip,0.3,0.15,0,32.29785518299317,18.666436635856297,48.235862483454724,CIP
MSW,cip+cro,0.3,0.15,0,44.66831284484255,28.82144340598387,64.48032111126456,CIP+CRO
MSW,cip+cro+nda,0.3,0.15,0,44.395821688786235,26.164355473260823,64.02569702315988,CIP+CRO+NDA
MSW,cip,0.3,0.15,0.05,32.53003915859737,19.059602438094277,47.33083389010615,CIP
MSW,cip+cro,0.3,0.15,0.05,43.836258645375004,26.121596154507632,63.0942801336972,CIP+CRO
MSW,cip+cro+nda,0.3,0.15,0.05,43.844866022926375,27.47748002005293,63.421193693724355,CIP+CRO+NDA
MSW,cip,0.5,0,0,-1.0732671843518173,-4.156214981067285,0.4643818954549812,CIP
MSW,cip+cro,0.5,0,0,-1.7668435227218342,-4.882940914257197,-0.033713796608542866,CIP+CRO
MSW,cip+cro+nda,0.5,0,0,-1.7189505581658437,-4.402522804354799,0.027723076902775576,CIP+CRO+NDA
MSW,cip,0.5,0,0.05,-1.0798426504963872,-3.9983530063523673,0.4695443575233632,CIP
MSW,cip+cro,0.5,0,0.05,-1.8682779396978173,-5.271051059401344,0.02489831013888516,CIP+CRO
MSW,cip+cro+nda,0.5,0,0.05,-1.7540959106819083,-4.904807551079218,-0.0692431556963782,CIP+CRO+NDA
MSW,cip,0.5,0.025,0,2.9684346553220213,-1.7822177542116842,7.838697843768873,CIP
MSW,cip+cro,0.5,0.025,0,5.4148302050907,0.5128202789925896,11.642777705329566,CIP+CRO
MSW,cip+cro+nda,0.5,0.025,0,5.548284077563397,0.1690250589712294,12.215315179522394,CIP+CRO+NDA
MSW,cip,0.5,0.025,0.05,2.8291377894293004,-1.5919729410479677,8.165599342921878,CIP
MSW,cip+cro,0.5,0.025,0.05,5.015547442562089,-0.41117136575589697,11.931061112604594,CIP+CRO
MSW,cip+cro+nda,0.5,0.025,0.05,5.602778440194464,-0.1725190677041436,12.267195420044022,CIP+CRO+NDA
MSW,cip,0.5,0.05,0,6.9881550918803,1.1453565621852462,14.314873576619632,CIP
MSW,cip+cro,0.5,0.05,0,12.66389061594814,4.624015442000536,22.999999856924664,CIP+CRO
MSW,cip+cro+nda,0.5,0.05,0,12.553779369270744,4.826448544926656,22.056292830610598,CIP+CRO+NDA
MSW,cip,0.5,0.05,0.05,6.821559196122419,1.076765987769069,13.998349602304161,CIP
MSW,cip+cro,0.5,0.05,0.05,11.908911047743757,4.550009266347669,21.082405225925363,CIP+CRO
MSW,cip+cro+nda,0.5,0.05,0.05,12.573507004445085,4.493440728114687,22.445796620070922,CIP+CRO+NDA
MSW,cip,0.5,0.075,0,10.859691829849213,3.674795023012894,20.001882575263842,CIP
