group,panel,cip_res,cro_res,nda_res,cost_with_test_mean,cost_with_test_lower,cost_with_test_upper,cost_without_test_mean,cost_without_test_lower,cost_without_test_upper,cost_with_test_mean_ng,cost_with_test_lower_ng,cost_with_test_upper_ng,cost_without_test_mean_ng,cost_without_test_lower_ng,cost_without_test_upper_ng,cost_with_test_ng_init_visit_mean,cost_with_test_ng_init_visit_lower,cost_with_test_ng_init_visit_upper,cost_with_test_ng_init_diag_mean,cost_with_test_ng_init_diag_lower,cost_with_test_ng_init_diag_upper,cost_with_test_ng_cip_mean,cost_with_test_ng_cip_lower,cost_with_test_ng_cip_upper,cost_with_test_ng_cro_mean,cost_with_test_ng_cro_lower,cost_with_test_ng_cro_upper,cost_with_test_ng_nda_mean,cost_with_test_ng_nda_lower,cost_with_test_ng_nda_upper,cost_with_test_ng_follow_visit_mean,cost_with_test_ng_follow_visit_lower,cost_with_test_ng_follow_visit_upper,cost_with_test_ng_follow_diag_mean,cost_with_test_ng_follow_diag_lower,cost_with_test_ng_follow_diag_upper,cost_with_test_ng_follow_drugs_mean,cost_with_test_ng_follow_drugs_lower,cost_with_test_ng_follow_drugs_upper,cost_with_test_ng_partner_total_mean,cost_with_test_ng_partner_total_lower,cost_with_test_ng_partner_total_upper,cost_with_test_ng_complications_mean,cost_with_test_ng_complications_lower,cost_with_test_ng_complications_upper,cost_without_test_ng_init_visit_mean,cost_without_test_ng_init_visit_lower,cost_without_test_ng_init_visit_upper,cost_without_test_ng_init_diag_mean,cost_without_test_ng_init_diag_lower,cost_without_test_ng_init_diag_upper,cost_without_test_ng_cip_mean,cost_without_test_ng_cip_lower,cost_without_test_ng_cip_upper,cost_without_test_ng_cro_mean,cost_without_test_ng_cro_lower,cost_without_test_ng_cro_upper,cost_without_test_ng_nda_mean,cost_without_test_ng_nda_lower,cost_without_test_ng_nda_upper,cost_without_test_ng_follow_visit_mean,cost_without_test_ng_follow_visit_lower,cost_without_test_ng_follow_visit_upper,cost_without_test_ng_follow_diag_mean,cost_without_test_ng_follow_diag_lower,cost_without_test_ng_follow_diag_upper,cost_without_test_ng_follow_drugs_mean,cost_without_test_ng_follow_drugs_lower,cost_without_test_ng_follow_drugs_upper,cost_without_test_ng_partner_total_mean,cost_without_test_ng_partner_total_lower,cost_without_test_ng_partner_total_upper,cost_without_test_ng_complications_mean,cost_without_test_ng_complications_lower,cost_without_test_ng_complications_upper,strategy
MSW,cip+cro,0.3,0.15,0,307.2314662260437,302.55038474008956,313.5158097419745,308.28767763007625,303.73586218508285,314.979909431887,572.3383447726814,380.4459608364226,836.5010993037222,615.984211242836,430.22403024681074,891.2941280799982,167.1,167.1,167.1,133.49,133.49,133.49,0.38195031734566814,0.14610087856721984,0.6164054765691532,0.27109068248323737,0.2286567352941177,0.31126054990176394,2.42028772703249,1.536806673036306,3.361344537815125,0.28544709509909505,0,0.8163913043478239,0.3530577866607516,0,1.0097608695652196,0.031846618151001524,0,0.20537062806523398,263.4031118584289,69.88653571205884,526.9751490604657,266.80912241968446,74.66902868520944,531.8397369459173,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0432052037614021,0.980082135523614,1.088283551290761,0,0,0,12.401344015145442,6.968770676969109,17.957299001175112,15.338713004193712,8.619386195199928,22.210645505287932,4.953404703285445,2.783500030743374,7.172591069330207,273.9379238566971,88.65495958976244,546.5519359856435,269.6780391125111,82.12969987067656,548.6869160518812,CIP+CRO
MSW,cip+cro+nda,0.3,0.15,0,307.0488545089029,302.5801091563029,313.6915430301906,308.091653160291,303.672993656459,314.45507034635534,565.4123917879768,382.9939362003404,850.6345739137134,607.8644357493014,428.2082768980255,869.415201056101,167.1,167.1,167.1,133.49,133.49,133.49,0.37980125475015714,0.14555861678594098,0.6212070666477831,0.2706275431361832,0.22337042092744672,0.3142538581369412,2.368627526916893,1.4561752340499328,3.326413497646376,0.28434553108661004,0,0.8253626373626385,0.3516953073824879,0,1.0208571428571422,0.08042651360834378,0,0.2957287815126055,256.5952358537662,75.89489182574664,540.3888099074939,259.92689105640363,78.16352830391754,544.9329288860282,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043771938146344,0.9795257277974716,1.0869768653028533,0,0,0,12.378564458971937,6.601973184543636,17.35762126517273,15.3105379068751,8.165709443704197,21.468928746498598,4.944305982973293,2.6369920053297817,6.933064892623715,266.07066268309285,86.86607836152113,525.9040948461808,261.8313565440628,81.52872920043058,526.7320048749773,CIP+CRO+NDA
MSW,cip,0.5,0,0,307.01879449993453,302.52556544934697,313.8679333050055,306.9879476213508,302.62724029399607,314.22045275591415,564.0168348101288,381.852698975379,846.8949696802431,562.8900823195689,383.7849367129197,848.9475552620502,167.1,167.1,167.1,133.49,133.49,133.49,0.26638281099284883,0.11017692545958842,0.44775517460596487,0.5259011344139255,0.4695313888769039,0.5779386621900826,0,0,0,0.4122755404209102,0,1.1091774928446854,0.5099266809663648,0,1.3718960793828345,0.003655742529694922,0,0.009835333256571377,256.92370453528594,75.0468894373981,543.0110255873135,261.1009621695874,78.54581997094829,545.3613137062903,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.042968851519167,0.9829530080814128,1.0880935427890595,0,0,0,0,0,0,0,0,0,0,0,0,256.6165024470236,78.09431213851076,543.4195962802959,260.94112140772256,81.9682484262514,547.0279567043578,CIP
MSW,cip+cro,0.5,0,0,307.1933581324574,302.50570249420076,313.74248802330715,307.11468029671806,302.64390182289725,313.5708593682432,570.7995916820075,382.2491420684031,842.6666763688115,568.3029779579945,384.0149387408532,838.005461583028,167.1,167.1,167.1,133.49,133.49,133.49,0.26601754846494763,0.10436271674964746,0.44681760001070847,0.5175605535356183,0.46126020161290326,0.5722519121188643,0.46161397906977397,0.10224427194190616,0.9091369157158647,0.4163798916568623,0,1.1725289105660675,0.5150031844162964,0,1.4502528456857668,0.003692136760977129,0,0.010397084923536793,263.35118967911376,75.54061936782914,535.4497602612029,267.29243265458746,77.93207020680134,540.2047905246609,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043068099444562,0.9813533838572326,1.0888303616491075,0,0,0,0,0,0,0,0,0,0,0,0,262.06771477220167,79.96686676845235,533.1582893727336,266.3549465559453,81.9809637171339,536.1322543175326,CIP+CRO
MSW,cip+cro+nda,0.5,0,0,307.05411307529573,302.63044507620214,314.30730354860026,306.9820080258499,302.53259303859636,313.606494041162,565.7880572624497,383.2894807418313,864.2355956676577,562.8246575038851,378.12681888403404,830.623989997522,167.1,167.1,167.1,133.49,133.49,133.49,0.2757455234889588,0.10444679813061188,0.449767369444925,0.5154987032117391,0.456923076923077,0.5705097776995467,0.47445704599417765,0.10204081632653068,0.9356485922247926,0.4147397737991494,0,1.2543086172344673,0.5129745900089656,0,1.55140280561122,0.013968556137227231,0,0.1092468619246861,258.290180014812,74.10360490157758,555.4581325848462,262.20872274031746,78.7365047688803,560.1511620010564,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0434140891363968,0.9813991067139884,1.0883355308482214,0,0,0,0,0,0,0,0,0,0,0,0,256.64736345718717,73.50694742878672,523.4163789822495,260.8775703449436,76.23527827739856,528.648820314082,CIP+CRO+NDA
MSW,cip,0.5,0.025,0,307.19850909105196,302.72214985275036,313.4442145890838,307.2716618671079,302.7193793194233,313.8503685461087,570.6176907863222,386.0214060810116,835.3329644745955,574.2851320936322,385.74174301844965,849.2048620621825,167.1,167.1,167.1,133.49,133.49,133.49,0.27469783717179286,0.10616636582150056,0.44575382041014844,0.5282973915979609,0.4700880468281527,0.5821562028808829,0,0,0,1.407023955355684,0.26243186582809286,2.862788947986888,1.7402901342684183,0.324591194968554,3.5408660554146922,0.4122217105084347,0.09536176462409075,0.895114583333334,260.78991125703897,79.98879899486789,524.168583510863,264.07800118788305,80.97755113338768,527.5209299282538,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0452214824034205,0.985254442865234,1.0899554809393053,0,0,0,2.0620717304355205,0.7080584935897414,3.8817388123729937,2.550491819965902,0.875768465909092,4.8011632874238055,0.8236426467628696,0.28281614219114276,1.5504628584330555,262.2765270280591,74.90023499954717,538.6080875405044,265.01923738269534,77.15325804526576,539.2176962138236,CIP
MSW,cip+cro,0.5,0.025,0,306.96336712222444,302.6091815841522,313.56074422704864,307.0665746357881,302.6953905713989,313.5090393667348,561.8795372542243,385.042061789727,834.1677107868608,566.5566187765668,388.2836980387945,825.0740063649356,167.1,167.1,167.1,133.49,133.49,133.49,0.2713682512541405,0.10438923859305049,0.44877283488976444,0.5018815797613969,0.44528237886004757,0.553911217303823,1.0448326078414434,0.42812971103394754,1.738241308793452,0.4187946953603094,0,1.1748577624399563,0.5179899559245625,0,1.4531333069066867,0.011687560992862583,0,0.107314661707619,253.6088504931533,76.29517358569663,522.6387114909539,257.61944330433903,81.17181266486637,530.6248739966593,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0411636220434295,0.9749049695740366,1.0864441679936305,0,0,0,2.051334921868035,0.7463803778507724,3.7415055202012764,2.5372119024830475,0.9231672304092939,4.627714488678401,0.8193540988448772,0.29812285423021884,1.494450199792806,254.17485982684903,74.41438055505304,515.0424904149183,257.33583476324,77.80106142732132,518.4228847696049,CIP+CRO
MSW,cip+cro+nda,0.5,0.025,0,307.158962274899,302.57404034952555,313.65946897511463,307.29260698710766,302.8336447064276,313.9207966589515,569.5644993127964,384.4289584540827,833.1445755491712,575.135819700435,392.57446081213794,840.7524628268139,167.1,167.1,167.1,133.49,133.49,133.49,0.268736850274523,0.10618068790073375,0.44714533130881273,0.5039787128371306,0.4492309343761971,0.5573364654960706,1.0328639040839651,0.4453116568389863,1.7242310270350816,0.4260531626584496,0,1.201517509763669,0.5269676559706644,0,1.4861076532729605,0.03203437279839505,0,0.2004645132605189,261.4943953032182,75.02433104258266,526.7928406009319,265.28529689617557,79.4916832319285,527.9321317147112,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0426267457277314,0.9811641513289902,1.0874158980160111,0,0,0,2.0700466956215458,0.5394536730032425,4.104684544289276,2.5603557268180537,0.6672280890804602,5.0769157053228104,0.8268280458625762,0.2154711906867084,1.6395129191121895,262.8917521434938,80.83757821457557,526.7307928352341,265.874081040388,83.94745202814502,531.2777610857653,CIP+CRO+NDA
MSW,cip,0.5,0.05,0,307.18039002906437,302.6575961443242,314.11000766533215,307.3051760304115,302.91000404515,313.98931244225514,570.7160288507447,383.8111878734266,857.1764176371694,576.2350027311123,395.729995827538,853.9996783078846,167.1,167.1,167.1,133.49,133.49,133.49,0.27224352003693897,0.10539911340700782,0.4479939228076565,0.5264672704232445,0.47408440813071195,0.5791541385495858,0,0,0,2.497233893232217,0.7585524096385521,4.511170568657832,3.0887260240385377,0.9382223165388817,5.579681571699084,0.841584587100418,0.21016800882515158,1.5200608225108219,257.6905836908676,71.32234149829733,546.0583747141259,260.33785901168596,73.2489759922208,551.3038330818389,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0437147762282295,0.9800815702307617,1.0891440501043843,0,0,0,4.170103635923096,1.7696922155688617,6.633158322295802,5.1578298925545045,2.1888596080566174,8.204281059602652,1.665642928552123,0.7068590092542185,2.6494481236203073,258.00585183964375,78.5021742472338,534.2315658001273,259.3922032350401,78.35479317815937,534.7347240843399,CIP
MSW,cip+cro,0.5,0.05,0,307.1518868540212,302.57339671988166,314.02787921712826,307.42988347707364,303.09334946235526,314.0070388509564,569.2824451316542,383.4678869490374,842.7267529873357,581.4003559278293,402.91277809257735,852.6955948301858,167.1,167.1,167.1,133.49,133.49,133.49,0.2806548667912369,0.10502056299112279,0.446929524488039,0.49001039037289984,0.43606741613649513,0.5448289390853548,1.6396410670324537,0.9237461193351763,2.4369245529619414,0.4286170946849267,0,1.2670682982811992,0.5301388781759644,0,1.5671847309704316,0.018734947977583384,0,0.11353694512806531,260.6469363597341,74.01639681801727,537.044037919215,264.21358834518287,77.57028065263573,538.9997317482553,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0433816648099044,0.9803683470726441,1.0899044015086536,0,0,0,4.1506724226328515,1.7317106291324345,6.819143968871593,5.133796223008823,2.1418817439573083,8.434319066147864,1.6578816195210302,0.69168822061529,2.7237354085603114,263.21411234857135,87.06091012912202,535.1115040000656,264.7543461942154,86.43919333321178,536.502592675872,CIP+CRO
MSW,cip+cro+nda,0.5,0.05,0,307.0647239359476,302.4816325989433,314.2505207353505,307.3575830897857,302.9347790876207,314.22402772652913,565.0330524978733,378.9650500500412,858.4154788543441,577.6187259020576,394.0201760006636,852.223362638291,167.1,167.1,167.1,133.49,133.49,133.49,0.26926827739178877,0.10407344323555676,0.44046390864114326,0.4882605987666407,0.43165115694164996,0.5431447784810127,1.5908243523758625,0.8536843435457795,2.3663771159475644,0.4496275859681805,0,1.2959264258653125,0.5561258917994361,0,1.6028781635782572,0.05858845179271113,0,0.21520177083333325,256.1266211219252,70.88601302320977,549.8232240554291,259.94601405982655,73.85435359011156,551.6848417654656,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0402193153984745,0.9749635428398162,1.0847633124975276,0,0,0,4.2200683504405845,1.8559965510961873,6.856048155889774,5.219629195548136,2.2956058955601764,8.47996433916291,1.6856000760666974,0.7413311036492192,2.738475857121654,259.04617415166797,78.36933955347712,537.0456427666591,260.83379989599246,79.80780076934275,537.4287233955762,CIP+CRO+NDA
MSW,cip,0.5,0.075,0,307.3269135228993,302.9431133797654,314.4507644078831,307.5677295938893,303.17137976967814,314.65150826414356,576.7498907779445,398.07352244411925,855.1918126544685,585.9967671408816,405.619148768939,871.5014024078714,167.1,167.1,167.1,133.49,133.49,133.49,0.2693721128706366,0.10402970058792826,0.4477348839255799,0.526458140900657,0.4661376728709578,0.5833476887031407,0,0,0,3.5826688355039833,1.4115614510746863,5.925076278659608,4.431255917886896,1.7459023763372248,7.328483465608473,1.2814554660467523,0.5009785487504523,2.1835189898401595,260.6127887247392,83.65939631949772,544.2365786335574,262.5897150678725,85.8417900278855,542.0933168194251,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0422913408558725,0.9745697456171879,1.0873122343174355,0,0,0,6.1879062139571115,2.9675095835033676,9.415279386144704,7.65356701635229,3.6703907078912485,11.645372322709575,2.4716033767203673,1.1852970057131202,3.760696351711415,261.87045489781576,78.74320891908174,544.3391482962531,262.0208041390933,78.45199194937882,548.396023775544,CIP
MSW,cip+cro,0.5,0.075,0,307.27575522004327,302.7604765156076,314.23440426838494,307.74987147812817,303.1636850709424,314.5435910401374,574.0825891317235,388.1324489961015,854.96594766136,594.0550187189809,407.3345967590021,867.7919652190961,167.1,167.1,167.1,133.49,133.49,133.49,0.27373534739903377,0.10663039848007064,0.44710360592388204,0.4777785450865629,0.4244750957346726,0.5319220461361489,2.1764937554800396,1.2921984223690128,3.048935721027271,0.4363593074338952,0,1.2594196124326644,0.5397149030994569,0,1.5577243856282887,0.0288451490116393,0,0.19296064949201785,264.98257549322494,79.49181303892223,547.0610786386694,268.29186130090807,82.74490795719484,549.8068888422777,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0434742644083828,0.974077978933509,1.0877696310589928,0,0,0,6.164569121780044,2.7915660026395694,9.472182571909887,7.624702325652693,3.452773319928792,11.71575353577894,2.4622819626857497,1.1150207711453837,3.7834248969123987,270.1739491875719,85.23896957707564,543.6056960792413,270.2713638300424,80.74347239340015,545.9255344497435,CIP+CRO
MSW,cip+cro+nda,0.5,0.075,0,307.05167883542583,302.5713096256907,314.073835886932,307.536690315082,303.12946204678894,314.3743234079091,565.054432381976,380.5123654805411,845.7359642520926,585.2637066368816,405.4090013408106,868.8332148702226,167.1,167.1,167.1,133.49,133.49,133.49,0.27391086779145846,0.10680707989489939,0.4515546191162785,0.4771163737895656,0.42215513392857146,0.5302299915576193,2.1298554762091446,1.2623797687236575,3.0756044157751194,0.43972774673299897,0,1.2107558355711618,0.5438811873036449,0,1.4975341589829263,0.0662279322276662,0,0.22026431718061612,255.7198610122603,70.58639181301639,533.6845246346888,259.2623054589169,74.37149513460203,539.9391588023668,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.041931423699171,0.9826492467737461,1.0871157518152375,0,0,0,6.209079663114556,2.9093620714456945,9.802368671539922,7.679755585876552,3.598470438743711,12.124147159406657,2.480060578013483,1.1620714456964756,3.9153094230467813,260.99841689471566,81.41642846683094,544.5497664206272,260.9514761655149,76.55970942192323,546.5497436977454,CIP+CRO+NDA
MSW,cip,0.5,0.1,0,307.51445745699857,302.86966809892374,314.10826126125977,307.90305673193717,303.3363853518915,314.39515370009093,584.0635742439806,394.8831429628812,863.4976346561631,600.020310695189,414.4019767169114,866.7972248508336,167.1,167.1,167.1,133.49,133.49,133.49,0.26898906136705236,0.10757916474425137,0.446484664696056,0.5275553514998459,0.47281735740873276,0.5821582428720612,0,0,0,4.629991960650737,1.950937913311634,7.675596243291592,5.7266468706466975,2.413034966592429,9.493629704016918,1.705853549000293,0.7143185857018335,2.8308864433811833,264.81008650928106,77.05303282646906,541.09642656174,266.23128671608185,77.89581701087712,546.671055459138,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0424883799570128,0.9822379658385094,1.08799619989532,0,0,0,8.298337584920867,4.323171156836079,12.309276755584115,10.263872889225897,5.347152821640264,15.224838792675266,3.314562064595329,1.7267818968030308,4.916630753947957,269.82602873151245,84.54626325741437,536.3994645239425,268.59351376630144,80.15200885546795,536.2451264920745,CIP
MSW,cip+cro,0.5,0.1,0,306.9332358129212,302.73265558044153,313.51604830468585,307.62291393150036,303.3300950631315,313.68453459664295,560.5679644397828,388.07737295319237,819.4746809898089,588.6468160258861,414.5261663495507,835.9865400774667,167.1,167.1,167.1,133.49,133.49,133.49,0.26483961734918804,0.10530462050115151,0.442613671579549,0.4650163713174394,0.4113468954248366,0.518891990483743,2.7681805274568307,1.851761781236492,3.8302574903024666,0.4587160746792007,0,1.2673934965487483,0.5673670701596154,0,1.5675869553494435,0.03489497484243657,0,0.20421524901185803,250.72600477416998,76.51722665636795,511.0587484254131,254.0014765188349,82.04372246486093,514.8564891804934,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0435218060666014,0.9781023115345162,1.0861126077361871,0,0,0,8.406993165826838,4.04561285140562,12.407709251101325,10.398264514019568,5.003852354874039,15.346585903083707,3.3579618013368098,1.615918218327858,4.955947136563876,258.1626782996926,82.82793924099008,506.39668020913666,256.96432727403396,79.77600768332076,508.8605417204221,CIP+CRO
MSW,cip+cro+nda,0.5,0.1,0,307.15814563234505,302.6308203566181,314.0583222539831,307.7731207679245,303.2995808975671,314.5817734849548,569.1173546157432,386.5796795163515,849.2977716222283,594.7763277886277,410.35200283163636,869.03102765593,167.1,167.1,167.1,133.49,133.49,133.49,0.2749747554611317,0.10478865619823723,0.44614229366100233,0.46624440266617545,0.4137817081205733,0.518854721776351,2.7162248309802077,1.7240506770906063,3.854545266382415,0.4603963149731367,0,1.3097602656417233,0.5694452903602076,0,1.6199886717471517,0.09972871850513437,0,0.31813445496586706,259.5033625747933,77.0714235894081,542.2117623770152,262.44957133957723,79.39760786478325,543.5174019119197,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0442001521693276,0.9798258270641402,1.0864988096278176,0,0,0,8.299133547524708,3.673493567056669,12.47123735632184,10.264857382674952,4.543593297550603,15.425161206896558,3.3148799918216594,1.4672845370892584,4.98132183908046,264.79302456146996,80.07688757614207,540.608441792667,263.34613438210573,79.544895028689,541.5227144694323,CIP+CRO+NDA
MSW,cip,0.5,0.125,0,307.54156369941387,303.16262283984605,314.625996203152,308.0015683839661,303.49039258423556,315.0129709042628,585.10673427003,407.20193325211625,867.2216028933556,604.3378411777765,423.0412228995143,897.6986498874638,167.1,167.1,167.1,133.49,133.49,133.49,0.2709880262352317,0.10274301450263715,0.4507664840104834,0.5260218230027509,0.4710383584468272,0.5818581506171998,0,0,0,5.63273456617453,2.4436498560902127,8.851696565090984,6.966898009912145,3.0224501295610158,10.948299881554853,2.113076314837909,0.8874656700721155,3.322320422535208,263.0502787962174,84.76290297757834,545.5519463595803,263.55250002798044,84.43946958345924,544.0412004612306,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0429476437380856,0.9766969991768315,1.0901805300677583,0,0,0,10.360836731493693,5.055152016129035,15.158438914163659,12.814893362655123,6.252509879032265,18.74885043201757,4.138375431975432,2.01915322580645,6.054656859787371,268.22760961464866,88.13902975101882,562.0195052281358,265.4317025937638,81.90214277789754,557.619542979284,CIP
MSW,cip+cro,0.5,0.125,0,307.1318574749765,302.7225368518333,314.05995425626594,308.02996353938175,303.5338080464482,315.3168534636723,569.1873805339408,389.20580002911487,852.176990373181,605.2766182082405,422.11153583582853,902.540638700871,167.1,167.1,167.1,133.49,133.49,133.49,0.26830127698833184,0.10518636854003548,0.443734964302239,0.45323140872508766,0.39642034676941323,0.5117721557317954,3.3476545310360883,2.3154763107384584,4.574876842060555,0.4737015644789093,0,1.2853481022036877,0.5859020069361681,0,1.589794269565402,0.04564336403398465,0,0.21608185483871,258.7992910144865,79.03331410297423,543.8426312241874,261.80490060824553,81.97254935069616,546.0152694897781,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0449647851653534,0.9817460054518766,1.0872166013315911,0,0,0,10.292480605090985,5.385208580838918,15.234888438133865,12.73034647776192,6.660743286238145,18.843407707910757,4.111072297927378,2.1509860124776017,6.085192697768757,269.4614153530512,87.96365209068918,561.6836769658868,266.83618286062,86.6289262166172,565.2665415069644,CIP+CRO
MSW,cip+cro+nda,0.5,0.125,0,307.2335574540851,302.77225885589223,313.7677656766871,308.1188499458764,303.75316546284733,314.503766437705,572.9922533975987,387.8468926530196,843.192217900583,609.1862676343686,430.6068964116373,873.3171995385735,167.1,167.1,167.1,133.49,133.49,133.49,0.2730949110502672,0.10532177357380473,0.4475202935911371,0.4526271059679244,0.39796410157964024,0.5107387591529785,3.291507347210486,2.257850122039713,4.457586005978618,0.4542560667643463,0,1.2469374302788847,0.5618506695728052,0,1.542285687250994,0.10667191567593433,0,0.3241849757894012,262.53021889092844,78.71186089998348,532.935099557994,265.6293553942825,80.91508175216951,535.5202851965269,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0422097686220186,0.9791452640054177,1.0876659959758552,0,0,0,10.303516009280031,5.232757325176773,14.979123752495017,12.743995715903715,6.472182590326888,18.527062874251502,4.115480112350228,2.0900931958686555,5.983033932135731,273.09840799389616,92.23300176872081,536.5578930699148,270.2870685577643,86.70870970536275,531.2899588597247,CIP+CRO+NDA
MSW,cip,0.5,0.15,0,307.8827470239826,303.18287796584536,315.1692074261953,308.414092669268,303.7485411352782,315.32243684762057,599.5237141910384,407.3715388374691,884.525040790748,621.0340770599076,431.18558790342104,901.2748104493546,167.1,167.1,167.1,133.49,133.49,133.49,0.2729419834875487,0.10543542923593809,0.4497268993326225,0.5267880806854505,0.47178806748572116,0.5800232813949892,0,0,0,6.765929605835718,3.2157648441186115,10.39097258979206,8.368500406387156,3.977447442202302,12.852167167898275,2.5696338638803753,1.2244160905741606,3.9471728428772046,274.3549644035056,82.24466496132706,564.6169310791156,274.0166446835201,83.9011590207834,561.7029981422041,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0431073048467308,0.9767880645161291,1.090335611551135,0,0,0,12.487517592834397,6.452385658875166,17.812221488294313,15.445297562698112,7.980690777789119,22.031205088932804,4.987824569753314,2.57724303358171,7.114643508665244,278.85736906922665,92.93032090492015,557.575878980931,274.75507181107645,85.47228315104864,553.0236314723368,CIP
MSW,cip+cro,0.5,0.15,0,307.1422370098859,302.6675151281271,313.8683954312935,308.1581498287654,303.6921012697533,314.951869783023,568.4296198055413,386.6027162435037,840.6905163125059,611.252640685693,429.1461463746146,881.5279630139449,167.1,167.1,167.1,133.49,133.49,133.49,0.27324378402238175,0.10750828133437804,0.4481579008497541,0.4396010679728676,0.3874727684502961,0.49212496795127764,3.916594709061338,2.788969237832876,5.1388287913459525,0.4530700397201848,0,1.2722192451939804,0.5603837214401362,0,1.5735557256221793,0.05065785722903625,0,0.21653412911749928,257.49460986549025,73.7940609283965,530.3169899933255,260.38547938607417,77.68310309424321,532.2425058991429,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0419831966480482,0.9755738123015386,1.0889251598934044,0,0,0,12.316586838527245,6.069249779735669,17.65749650060266,15.233880333992438,7.506805746896282,21.839832107272,4.919550582571994,2.4242090508610286,7.052842507030939,269.3747056769877,83.63304894242407,536.3524593204697,265.26903511258126,74.86597824653023,533.1743278088065,CIP+CRO
MSW,cip+cro+nda,0.5,0.15,0,307.11742365071893,302.5150032626823,314.2942830406509,308.0732323664093,303.7044173879808,315.33798669155885,567.6080550748578,380.5811818169041,850.467720343698,606.7848032382117,428.3023520745011,900.3440781505037,167.1,167.1,167.1,133.49,133.49,133.49,0.2748116572253969,0.1037221778751675,0.4494994640719353,0.4393284669645666,0.38709652194211025,0.4915771739130435,3.855801913859154,2.7542139550511484,5.141156605138702,0.4915394483429854,0,1.2852817176633582,0.6079649527635762,0,1.589712161254347,0.13673503647077798,0,0.42449201605432396,256.61829855905023,71.87281841216458,540.3767746132786,259.40116997748316,72.39193832085925,543.5236466164978,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0430126329223306,0.9796722763835861,1.0892103025398405,0,0,0,12.32430037684931,6.163549284560657,17.813940993788815,15.243420892695148,7.623440930887735,22.03333187464709,4.922631561291464,2.4618746143795596,7.115330321852061,265.08315002260235,89.48056970644332,558.1820370721786,260.86548439349565,80.06985874593953,552.9530682190295,CIP+CRO+NDA
MSW,cip,0.7,0,0,307.24311523674794,302.5310762769256,314.2304517048147,307.1980713334626,302.57430997752726,314.595876713043,572.8779639412918,379.29118494331675,861.6931296970561,571.7912753335735,381.5907813936336,869.2779256801978,167.1,167.1,167.1,133.49,133.49,133.49,0.16585998931597273,0.06577133706627604,0.275004333473853,0.7288257500926721,0.6664260826771656,0.7842423598826926,0,0,0,0.5805985626552475,0,1.57154517066725,0.7181185129885924,0,1.9437796674741268,0.005148301681956581,0,0.013935254349262297,265.4412688546828,72.07768448128942,556.2509335890663,269.3493960783382,76.02492463337278,557.6063217431825,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.0424017190806394,0.9779733218168254,1.0880240012538374,0,0,0,0,0,0,0,0,0,0,0,0,265.62538413097377,74.47686509377098,562.4081690889852,269.8432909573099,79.79456162569925,567.3302496325648,CIP
MSW,cip+cro,0.7,0,0,307.0555451601266,302.5474576023567,313.6335336071601,306.9341728094409,302.40323970689934,313.05236304319305,564.7451671086263,380.05607467382623,837.8209624843495,560.6272447991626,377.39222824855017,818.6402841752451,167.1,167.1,167.1,133.49,133.49,133.49,0.16652858644330784,0.06534188983697381,0.2763549743557372,0.7155267014039933,0.6551157788437264,0.769635806451613,0.6511684367629754,0.2040403205816734,1.2222789115646253,0.5971199424365258,0,1.5583382519129374,0.7385531289938275,0,1.927444572165527,0.005294800576006899,0,0.013818145547398656,256.7300920429509,74.69433250528634,526.9432018233306,260.3108891623939,75.417068101857,532.953049059081,167.1,167.1,167.1,133.49,133.49,133.49,0,0,0,1.043061031347322,0.9801057767923458,1.0870719781473408,0,0,0,0,0,0,0,0,0,0,0,0,254.55138734904077,69.00652191752265,514.1080506450598,258.67719646029923,75.27679092222034,516.6146893901852,CIP+CRO
