group,panel,cip_res,cro_res,nda_res,scenario,threshold_price,threshold_lower,threshold_upper,strategy
WSM,cip+cro,0.1,0.1,0,Delayed,0.4514989161658601,-214.30762832455997,214.66384542748585,CIP+CRO
WSM,cip+cro+nda,0.1,0.1,0,Delayed,4.717128241550051,-195.85621656032987,200.78134755714007,CIP+CRO+NDA
WSM,cip,0.1,0.125,0,Delayed,7.630563509096272,-175.93021643175558,200.59787699127645,CIP
WSM,cip+cro,0.1,0.125,0,Delayed,7.212910426575735,-199.97452555793444,218.80404974220602,CIP+CRO
WSM,cip+cro+nda,0.1,0.125,0,Delayed,7.232762141574482,-209.06139392529326,229.25733073343355,CIP+CRO+NDA
WSM,cip,0.1,0.15,0,Delayed,4.5127053805487165,-211.3321298498453,209.49634819450594,CIP
WSM,cip+cro,0.1,0.15,0,Delayed,2.7666371382547084,-210.65026311539125,211.2387863194033,CIP+CRO
WSM,cip+cro+nda,0.1,0.15,0,Delayed,6.507643102329144,-188.83800064687043,212.70210398586207,CIP+CRO+NDA
WSM,cip,0.3,0,0,Delayed,0.1888884568566002,-188.06054307417347,209.26650811192428,CIP
WSM,cip+cro,0.3,0,0,Delayed,0.38858072243306474,-211.1900703519834,210.53938732936163,CIP+CRO
WSM,cip+cro+nda,0.3,0,0,Delayed,4.937431567193168,-195.640450857024,208.1706672537262,CIP+CRO+NDA
WSM,cip,0.3,0.025,0,Delayed,3.903510183029672,-196.19180074243795,213.43188812708206,CIP
WSM,cip+cro,0.3,0.025,0,Delayed,-0.9318452867737378,-201.29942264054694,194.5668571804315,CIP+CRO
WSM,cip+cro+nda,0.3,0.025,0,Delayed,2.770979035089365,-213.519278073193,220.88098773413256,CIP+CRO+NDA
WSM,cip,0.3,0.05,0,Delayed,8.36388184115562,-187.8263762853304,208.64933683925935,CIP
WSM,cip+cro,0.3,0.05,0,Delayed,5.814789622951942,-188.28471775912945,225.43746965876912,CIP+CRO
WSM,cip+cro+nda,0.3,0.05,0,Delayed,1.6535913583710977,-208.97781327865818,199.65686060814605,CIP+CRO+NDA
WSM,cip,0.3,0.075,0,Delayed,-1.7282151907986112,-207.52576160484838,217.6732261911084,CIP
WSM,cip+cro,0.3,0.075,0,Delayed,5.33901672452224,-207.26849100096385,229.15260450268778,CIP+CRO
WSM,cip+cro+nda,0.3,0.075,0,Delayed,8.183310664742683,-190.67284350575247,218.8673613442657,CIP+CRO+NDA
WSM,cip,0.3,0.1,0,Delayed,0.2712242334752226,-215.6564832100446,200.76248516227506,CIP
WSM,cip+cro,0.3,0.1,0,Delayed,8.285926098257084,-187.15443094447633,222.80089983948488,CIP+CRO
WSM,cip+cro+nda,0.3,0.1,0,Delayed,6.41104168614168,-188.12361177668748,214.3720029974272,CIP+CRO+NDA
WSM,cip,0.3,0.125,0,Delayed,4.117419583899578,-198.9189071790647,218.55991313005345,CIP
WSM,cip+cro,0.3,0.125,0,Delayed,11.674882353081825,-201.99879927283598,246.8742311411628,CIP+CRO
WSM,cip+cro+nda,0.3,0.125,0,Delayed,2.6669823064106053,-206.13766251866497,199.1349695781285,CIP+CRO+NDA
WSM,cip,0.3,0.15,0,Delayed,10.920225745281751,-213.17564330121408,247.62696710751905,CIP
WSM,cip+cro,0.3,0.15,0,Delayed,4.882779154748045,-197.39287642664473,225.65668886266604,CIP+CRO
WSM,cip+cro+nda,0.3,0.15,0,Delayed,9.469206594627208,-201.55436446665783,230.1372255462284,CIP+CRO+NDA
WSM,cip,0.5,0,0,Delayed,1.8527058999071488,-204.20264259347562,233.97116864358827,CIP
WSM,cip+cro,0.5,0,0,Delayed,-1.2505242335165512,-195.9325450421029,198.08601762663594,CIP+CRO
WSM,cip+cro+nda,0.5,0,0,Delayed,1.7628548174837786,-200.07303732035123,219.32584240272493,CIP+CRO+NDA
WSM,cip,0.5,0.025,0,Delayed,9.571073478844426,-205.74392583077508,246.4837221666087,CIP
WSM,cip+cro,0.5,0.025,0,Delayed,1.9741197849315617,-215.32431131229012,199.4590526839807,CIP+CRO
WSM,cip+cro+nda,0.5,0.025,0,Delayed,3.018546308560828,-185.99941952129646,206.4295443658102,CIP+CRO+NDA
WSM,cip,0.5,0.05,0,Delayed,6.17404856698557,-194.21383559262088,215.01664895789006,CIP
WSM,cip+cro,0.5,0.05,0,Delayed,7.233905768615617,-193.04369120748737,207.16117891289628,CIP+CRO
WSM,cip+cro+nda,0.5,0.05,0,Delayed,4.60113657149364,-204.22448473885143,217.2068954883409,CIP+CRO+NDA
WSM,cip,0.5,0.075,0,Delayed,-0.5718560430424833,-222.18150425946655,203.1327838802347,CIP
WSM,cip+cro,0.5,0.075,0,Delayed,-0.4424873065451318,-210.70531543528253,231.42906041536045,CIP+CRO
WSM,cip+cro+nda,0.5,0.075,0,Delayed,6.302079122206156,-206.21164112139797,221.53670067444298,CIP+CRO+NDA
WSM,cip,0.5,0.1,0,Delayed,10.836988450944217,-189.2800530498587,228.48932605872685,CIP
WSM,cip+cro,0.5,0.1,0,Delayed,6.574167538823765,-197.39719215338368,217.2937296365251,CIP+CRO
WSM,cip+cro+nda,0.5,0.1,0,Delayed,8.387928343698526,-198.23594835674473,228.63634545766314,CIP+CRO+NDA
WSM,cip,0.5,0.125,0,Delayed,5.072582257003748,-199.29623056179744,233.11927523638448,CIP
WSM,cip+cro,0.5,0.125,0,Delayed,7.822967783514394,-207.0429843885572,227.93855626342582,CIP+CRO
WSM,cip+cro+nda,0.5,0.125,0,Delayed,4.184085623662882,-188.9063132192885,199.67561018033334,CIP+CRO+NDA
WSM,cip,0.5,0.15,0,Delayed,5.248916865154471,-185.87632348567465,222.3960198286956,CIP
WSM,cip+cro,0.5,0.15,0,Delayed,8.175982861058296,-198.33267500936094,216.33396991446986,CIP+CRO
WSM,cip+cro+nda,0.5,0.15,0,Delayed,2.485291344861772,-205.56848620911455,218.05005918839547,CIP+CRO+NDA
WSM,cip,0.7,0,0,Delayed,-1.3350629571835704,-204.2250126118269,218.72746317127707,CIP
WSM,cip+cro,0.7,0,0,Delayed,-4.356588018656248,-220.17433784823982,210.16643099737357,CIP+CRO
WSM,cip+cro+nda,0.7,0,0,Delayed,3.022397547377684,-188.94182947727236,218.38918774594438,CIP+CRO+NDA
WSM,cip,0.7,0.025,0,Delayed,0.9110378805690015,-196.719109763722,212.83272399248398,CIP
